[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/admin.min.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/ajax-pagination.a8dae0f5699fe9733e7d.bundle.min.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/ajax-pagination.bc400e6cb24a14a2ea97.bundle.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/animated-headline.3efc6517c2a055f6c242.bundle.min.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/animated-headline.e4c2ed3934d0df18c40a.bundle.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/app.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/app.min.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/archive-posts.0aae8c3bd7d196797b6c.bundle.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/archive-posts.d30c917134774f65dd6d.bundle.min.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/carousel.998a291abf70435fd698.bundle.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/carousel.9b02b45d7826c1c48f33.bundle.min.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/code-highlight.28a979661569ddbbf60d.bundle.min.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/code-highlight.8b676d9a001f56fb77fa.bundle.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/countdown.60cf02eaf22d71d83f3d.bundle.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/countdown.be941c879efa861dbbfa.bundle.min.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/custom-code.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/custom-code.min.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/display-conditions.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/display-conditions.min.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/editor.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/editor.min.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/elements-handlers.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/form-submission-admin.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/form-submission-admin.min.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/form.10bf1a6475f0741920ff.bundle.min.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/form.efd3434e4ecbe4dd5fc6.bundle.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/frontend.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/frontend.min.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/gallery.805130d33e18cb04635f.bundle.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/gallery.8ca9a354ce039d1ba641.bundle.min.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/gutenberg-woocommerce-notice.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/gutenberg-woocommerce-notice.min.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/hotspot.6ab1751404c381bfe390.bundle.min.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/hotspot.70886883c622dd8d5eb2.bundle.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/jszip.vendor.99a5b769619f50a6cb60.bundle.min.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/jszip.vendor.99a5b769619f50a6cb60.bundle.min.js.LICENSE.txt
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/jszip.vendor.a3c65615c1de5560962d.bundle.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/load-more.ad89e46f2f6bfd9c27e8.bundle.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/load-more.bc9573b5d1f73abd80b9.bundle.min.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/loop-carousel.4e8fd6593adbba21698e.bundle.min.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/loop-carousel.827a11bd7f1b0343de42.bundle.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/loop-filter-editor.21982d6e76a4fba12cd5.bundle.min.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/loop-filter-editor.d1bae86a5ed21c0e9981.bundle.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/loop.c4d9f09c7596d4e1df61.bundle.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/loop.e45e73509acb0a350776.bundle.min.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/lottie.565b778d23c04461c4ea.bundle.min.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/lottie.a00fda0bbf10f9b99eae.bundle.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/media-carousel.aca2224ef13e6f999011.bundle.min.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/media-carousel.d8417210e0b731dd32b8.bundle.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/mega-menu-editor.319a739ef1260a2b2da1.bundle.min.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/mega-menu-editor.bbef3f7412481cbce555.bundle.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/mega-menu-stretch-content.4648b25d00c1f94cec4e.bundle.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/mega-menu-stretch-content.60ca9e1e97c52ac3bf8c.bundle.min.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/mega-menu.bc1b8483f0d497cb1b50.bundle.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/mega-menu.ff65163e28a043660c7b.bundle.min.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/menu-title-keyboard-handler.255f6b16a2f292e5c260.bundle.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/menu-title-keyboard-handler.80c53fcbf2fdb487c91d.bundle.min.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/nav-menu.ad2c1632628f619ad9e9.bundle.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/nav-menu.d43af66e5000fd109c04.bundle.min.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/nested-carousel-editor.2fdc278ce6bc9f6ec2e0.bundle.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/nested-carousel-editor.6337dab68af203be7c04.bundle.min.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/nested-carousel.9145d6891784d5818672.bundle.min.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/nested-carousel.da220b2d6ef36e95bbad.bundle.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/notes/93.min.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/notes/93.min.js.LICENSE.txt
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/notes/notes-app-initiator.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/notes/notes-app-initiator.min.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/notes/notes-app.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/notes/notes-app.min.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/notes/notes.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/notes/notes.min.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/notes/notes.min.js.LICENSE.txt
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/notes/vendors-node_modules_radix-ui_react-alert-dialog_dist_index_module_js-node_modules_radix-ui_r-e4587e.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/packages/editor-documents-extended/editor-documents-extended.asset.php
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/packages/editor-documents-extended/editor-documents-extended.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/packages/editor-documents-extended/editor-documents-extended.min.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/packages/editor-documents-extended/editor-documents-extended.strings.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/packages/editor-notes/editor-notes.asset.php
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/packages/editor-notes/editor-notes.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/packages/editor-notes/editor-notes.min.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/packages/editor-notes/editor-notes.strings.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/packages/editor-site-navigation-extended/editor-site-navigation-extended.asset.php
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/packages/editor-site-navigation-extended/editor-site-navigation-extended.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/packages/editor-site-navigation-extended/editor-site-navigation-extended.min.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/packages/editor-site-navigation-extended/editor-site-navigation-extended.strings.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/packages/ui/ui.asset.php
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/packages/ui/ui.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/packages/ui/ui.min.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/packages/ui/ui.min.js.LICENSE.txt
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/packages/ui/ui.strings.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/page-transitions.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/page-transitions.min.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/paypal-button.3028ea98fc2e17fdfe8f.bundle.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/paypal-button.3d0d5af7df85963df32c.bundle.min.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/popup.085c1727e36940b18f29.bundle.min.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/popup.1f90f6cfd0d44ef28772.bundle.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/portfolio.9a52c1f0953359d74119.bundle.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/portfolio.b5c5e89624dc6b81a11a.bundle.min.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/posts.5d2d70b1d6918b6d8205.bundle.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/posts.caaf3e27e57db8207afc.bundle.min.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/preloaded-elements-handlers.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/preloaded-elements-handlers.min.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/preloaded-elements-handlers.min.js.LICENSE.txt
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/preview.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/preview.min.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/product-add-to-cart.023d7d31fbf96c3dbdfc.bundle.min.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/product-add-to-cart.e099bc90899376d00959.bundle.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/progress-tracker.3ec316715116e9087057.bundle.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/progress-tracker.53951a08af7543da98e6.bundle.min.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/qunit-tests.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/qunit-tests.min.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/screenshot.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/screenshot.min.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/search-form.4beabae7f0e0a3129ef7.bundle.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/search-form.a25a87283d08dad12f18.bundle.min.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/share-buttons.08f4daf4a4285a8632b8.bundle.min.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/share-buttons.58e0fcb000aa02df3f24.bundle.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/slides.3b185c687f9167dfae0c.bundle.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/slides.fb6b9afd278bb9c5e75b.bundle.min.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/social.2d2e44e8608690943f29.bundle.min.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/social.deeefd0e3641200f8239.bundle.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/stripe-button.2acbca466dfeb9585680.bundle.min.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/stripe-button.b00915f9aec396f7b070.bundle.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/table-of-contents.82ad797536446d523057.bundle.min.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/table-of-contents.e67f9eaf44032e14dc57.bundle.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/taxonomy-filter.9d41aac2f76c01cfdb42.bundle.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/taxonomy-filter.b42e9c10a9d0abc3454e.bundle.min.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/video-playlist.74fca1f2470fa6474595.bundle.min.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/video-playlist.964a12bbea2078517f07.bundle.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/woocommerce-cart.73c6990b0b1a1ea18220.bundle.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/woocommerce-cart.fc30c6cb753d4098eff5.bundle.min.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/woocommerce-checkout-page.9b1242f2568f94bb8d5c.bundle.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/woocommerce-checkout-page.b18af78282979b6f74e4.bundle.min.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/woocommerce-menu-cart.010ec7298aee1fcdc2ea.bundle.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/woocommerce-menu-cart.faa7b80e9ba9e5072070.bundle.min.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/woocommerce-my-account.3ee10d01e625dad87f73.bundle.min.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/woocommerce-my-account.6509f179e93231fa2b6a.bundle.js
[2024-12-14 10:08:04] [class-elementor-pro-integration.php:66] Adding elementor bundle asset to queue: http://localhost:10034/wp-content/plugins/elementor-pro/assets/js/woocommerce-notices.aaa7a3d06f24f7ea6951.bundle.min.js
